,name,address,stars,score,link,price,currency,main_image
445,Sena home 3rd-Overlooking Danang Dragon bridge-Han river,"Phước Mỹ, Đà Nẵng - cách trung tâm 0,8 km",0,"9,7",https://www.agoda.com/vi-vn/sena-home-3rd-overlooking-danang-dragon-bridge-han-river/hotel/all/a-n-ng-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3,312.500,312.500,https://q-xx.bstatic.com/xdata/images/hotel/max500/325912970.jpg?k=e01c7d8a8394ea59f907baac5628519a65751df2edf473f7ea17b8283f139bfc&s=450x450
446,Little Pig Home,"Hải Châu, Đà Nẵng - Nội thành",0,"7,6",https://www.agoda.com/vi-vn/little-pig-home/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3,382.297,382.297,https://pix8.agoda.net/hotelImages/4983047/-1/6d4cf4f3da5bff8a4a1ba89b5fb4d190.jpg?ca=9&ce=1&s=450x450
447,OYO 962 Nhà Nghỉ Tulip (OYO 962 Tulip Motel),"Hòa Minh, Đà Nẵng - cách trung tâm 5,0 km",2,"6,8",https://www.agoda.com/vi-vn/oyo-962-tulip-motel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3,175.169,175.169,https://pix8.agoda.net/hotelImages/13361127/-1/dc1b60ae80d188dd85e7c61bcff1709b.jpg?ca=10&ce=1&s=450x450
448,Queen Palace Hotel,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,9 km",3,0,https://www.agoda.com/vi-vn/queen-palace-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3,0,Unknown,https://pix8.agoda.net/hotelImages/33594047/0/ac31f818cf5c4808a56778d921ea2bd2.jpg?ce=0&s=450x450
449,Tamarind Hotel,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,7 km",4,"8,7","https://www.agoda.com/vi-vn/tamarind-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=9,16&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3",483.703,483.703,https://pix8.agoda.net/hotelImages/4861708/-1/010ead3cae7578e4b656b434978b5b83.jpg?ca=7&ce=1&s=450x450
450,Khách Sạn San San (San San Hotel),"Phước Mỹ, Đà Nẵng - cách trung tâm 2,3 km",3,8,"https://www.agoda.com/vi-vn/san-san-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=3,16&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3",208.765,208.765,https://pix8.agoda.net/hotelImages/100/1001042/1001042_16041317060041493980.jpg?ca=6&ce=1&s=450x450
451,"Share with host 1 room in 2 rooms-apartment, My Khe Da Nang - o chung can ho voi chu nha","Phước Mỹ, Đà Nẵng - cách trung tâm 2,5 km",0,10,https://www.agoda.com/vi-vn/share-with-host-1-room-in-2-rooms-apartment-my-khe-da-nang-o-chung-can-ho-voi-chu-nha/hotel/all/a-n-ng-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3,231.481,231.481,https://q-xx.bstatic.com/xdata/images/hotel/max500/400533605.jpg?k=5b4d3180a1533b65f1340a74e0ef3b762b945cae8a07c7ef2142914b20b2df28&s=450x450
452,Khách Sạn Dreamy Beach Boutique (Dreamy Beach Boutique Hotel),"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km",3,"8,7",https://www.agoda.com/vi-vn/dreamy-beach-boutique-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3,218.223,218.223,https://pix8.agoda.net/hotelImages/5925315/-1/8ca42663790a1a826efc35fd9fc18f1b.jpg?ce=0&s=450x450
453,Khách Sạn Dragon Sea (Dragon Sea Hotel Da Nang),"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km",3,"7,2",https://www.agoda.com/vi-vn/dragon-sea-hotel-da-nang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3,270.062,270.062,https://pix8.agoda.net/hotelImages/686274/-1/3b195a9e03cc4a8fdef6ed898e0f63bb.jpg?ca=27&ce=0&s=450x450
454,Khách Sạn Ngọc Lan Đà Nẵng (Ngoc Lan Hotel Da Nang),"Phước Mỹ, Đà Nẵng - cách trung tâm 1,1 km",3,"7,7",https://www.agoda.com/vi-vn/ngoc-lan-hotel_2/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3,382.716,382.716,https://pix8.agoda.net/hotelImages/3034326/-1/0aa01b38da8c4dace57d9e5b9140291a.png?ce=0&s=450x450
455,Motel Tuan Phuong,"Xuân Hà, Đà Nẵng - cách trung tâm 4,4 km",0,"8,7",https://www.agoda.com/vi-vn/motel-tuan-phuong/hotel/all/a-n-ng-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3,160.714,160.714,https://q-xx.bstatic.com/xdata/images/hotel/max500/151492966.jpg?k=e19626257d4c225926f464286982fc94a7f42d0ddb8c8179784480bf36051f05&s=450x450
456,Khách sạn Whale hướng đại dương (Whale Ocean View Hotel),"Xuân Hà, Đà Nẵng - cách trung tâm 2,4 km",2,"6,9",https://www.agoda.com/vi-vn/whale-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=-1&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3,262.946,262.946,https://pix8.agoda.net/hotelImages/486823/-1/3ddb8fcc6d77f232f8f28c76a2ab9f73.jpg?ca=15&ce=1&s=450x450
457,DANA PEARL CONDOTEL,"Hải Châu, Đà Nẵng - Nội thành",2,9,https://www.agoda.com/vi-vn/dana-pearl-condotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3,416.667,416.667,https://pix8.agoda.net/hotelImages/31438959/0/a4006a980f51edbccb186d4559692149.jpg?ca=28&ce=0&s=450x450
458,Phuong Thao Motel,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km",0,"8,5",https://www.agoda.com/vi-vn/phuong-thao-motel_2/hotel/all/a-n-ng-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3,0,Unknown,https://q-xx.bstatic.com/xdata/images/hotel/max500/221322359.jpg?k=61be8e1406a82f1c26d73b474186c1cb63fa81f93963ff3b027c7a5387d84101&s=450x450
459,"Nhà riêng 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Hải Châu (UOY Home- Phòng riêng tư có toilet bằng gương)","Cẩm Lệ, Đà Nẵng - cách trung tâm 4,0 km",0,"9,8",https://www.agoda.com/vi-vn/uoy-home-phong-rieng-tu-co-toilet-b-ng-guong/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3,530.575,530.575,https://pix8.agoda.net/hotelImages/32902734/0/b9d39c898c4f77b331f3be27fa95c081.jpg?ce=0&s=450x450
460,Khách sạn Sunna (Sunna Hotel Danang),"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km",1,"7,9",https://www.agoda.com/vi-vn/sunna-hotel-danang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=-1&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3,218.254,218.254,https://pix8.agoda.net/hotelImages/590/590125/590125_15061516010029551799.jpg?ca=4&ce=1&s=450x450
461,TRƯỜNG SA HOTEL,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,3 km",1,"7,6",https://www.agoda.com/vi-vn/tru-ng-sa-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3,173.580,173.580,https://pix8.agoda.net/hotelImages/31418871/0/32bba05d1b721bf2d4444234ec266534.jpg?ca=28&ce=0&s=450x450
462,Khách sạn bên sông Dragon View - do Chiic Vacation quản lý (Dragon View Riverfront Hotel - Managed by Chiic Vacation),"Hải Châu, Đà Nẵng - Nội thành",0,"8,1",https://www.agoda.com/vi-vn/dragon-view-riverfront-hotel-managed-by-chiic-vacation/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3,427.524,427.524,https://pix8.agoda.net/hotelImages/163/16344094/16344094_20072115520091671429.jpg?ca=12&ce=1&s=450x450
463,Nhà Và Cà Phê OYO 658 Euro Gold (OYO 658 Euro Gold House And Coffee),"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km",2,"9,4","https://www.agoda.com/vi-vn/oyo-658-euro-gold-house-and-coffee/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=1,16&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3",217.674,217.674,https://pix8.agoda.net/hotelImages/11075282/-1/8b2374a5146319d460472a2149935192.jpg?ca=9&ce=1&s=450x450
464,MD Ocean Apartment,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,5 km",0,"8,2",https://www.agoda.com/vi-vn/md-ocean-apartment/hotel/all/a-n-ng-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3,740.741,740.741,https://q-xx.bstatic.com/xdata/images/hotel/max500/357000003.jpg?k=b4b161c54bf8a744b17df16fcf5276ec612631f94c30c56e3fccf99a897fc899&s=450x450
465,Khách Sạn Pandora Boutique (Pandora Boutique Hotel),"Phước Mỹ, Đà Nẵng - cách trung tâm 2,5 km",4,"8,9","https://www.agoda.com/vi-vn/pandora-boutique-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=4,16&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3",438.492,438.492,https://pix8.agoda.net/hotelImages/6496407/-1/d47104a4b9d25edd3abdbafa65eb774d.jpg?ce=0&s=450x450
466,"Chung cư 66 m² 2 phòng ngủ, 2 phòng tắm riêng ở Phước Mỹ (Apartment with sea view)","Phước Mỹ, Đà Nẵng - cách trung tâm 2,5 km",0,"9,6",https://www.agoda.com/vi-vn/apartment-with-sea-view/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3,773.871,773.871,https://pix8.agoda.net/hotelImages/agoda-homes/9789660/d23a71f6295c3ac588e6bdcbd4189eac.jpg?ca=9&ce=1&s=450x450
467,KHÁCH SẠN AMUNRA (AMUNRA HOTEL),"Phước Mỹ, Đà Nẵng - cách trung tâm 2,1 km",3,"8,7",https://www.agoda.com/vi-vn/amunra-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3,298.276,298.276,https://pix8.agoda.net/hotelImages/251/25198887/25198887_210530123200100284647.jpg?ca=19&ce=1&s=450x450
468,Alaska Da Nang,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,9 km",2,0,https://www.agoda.com/vi-vn/alaska-hotel-da-nang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3,0,Unknown,https://pix8.agoda.net/hotelImages/31486996/0/873c0f97c173dd2ed392dc929e8a50cc.jpg?ca=29&ce=0&s=450x450
469,John Boutique Villa,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,9 km",4,"9,3","https://www.agoda.com/vi-vn/john-boutique-villa-apartment/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=1,16&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3",528.236,528.236,https://pix8.agoda.net/hotelImages/6510802/-1/a5bf3f26efe12be9d02058c535fc0e5f.jpg?ca=9&ce=1&s=450x450
470,"Căn hộ 30 m² 1 phòng ngủ, 1 phòng tắm riêng ở Phước Mỹ (Sea Sand 2 Hotel’s near the beach #1)","Phước Mỹ, Đà Nẵng - cách trung tâm 2,8 km",0,"9,2",https://www.agoda.com/vi-vn/sea-sand-2-hotel-s-near-the-ibeach-1/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3,267.758,267.758,https://pix8.agoda.net/hotelImages/33941433/0/f4622dff164c4ed45fa080198beaea8d.jpg?ce=0&s=450x450
471,Khách Sạn Pergola Design (Pergola Design Hotel),"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km",2,"8,9","https://www.agoda.com/vi-vn/pergola-design-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=2,16&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3",267.857,267.857,https://pix8.agoda.net/hotelImages/2616748/-1/b0a54e9274ad67e8adfad0b4a5f80b38.jpg?ca=8&ce=1&s=450x450
472,Cocochine - một sưu tập của VIE (Cocochine - a VIE collection),"Phước Mỹ, Đà Nẵng - cách trung tâm 2,6 km",3,"7,9","https://www.agoda.com/vi-vn/hoang-quan-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=9,-1&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3",289.524,289.524,https://pix8.agoda.net/hotelImages/230670/-1/ca486403db120e6910fdf67fbd40c10d.jpg?ca=12&ce=1&s=450x450
473,DanaCiti Hotel,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,9 km",4,"7,8",https://www.agoda.com/vi-vn/danaciti-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3,599.999,599.999,https://pix8.agoda.net/hotelImages/1197964/-1/184a5ae6a3542dace2689d13243bdab8.jpg?ce=0&s=450x450
474,"Căn hộ 60 m² 5 phòng ngủ, 5 phòng tắm riêng ở Phước Mỹ (Adelia Apartment)","Phước Mỹ, Đà Nẵng - cách trung tâm 2,2 km",0,0,https://www.agoda.com/vi-vn/adelia-apartment/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=552e389c-01b1-4e81-8f30-e0aed05deca3,1.969.430,1.969.430,https://pix8.agoda.net/hotelImages/31436325/0/1eedf41ea7f2e2e739c4ff8814cc515b.jpg?ca=29&ce=0&s=450x450
